coverage,date,name,sol,month,year,expected,resid,z
1,2021-09-01,Jendouba,14201.7,9,2021,15157.9,-0.0630825,-0.48508
1,2021-10-01,Jendouba,13998.8,10,2021,17500.8,-0.200105,-1.36697
1,2021-11-01,Jendouba,14508.8,11,2021,17875.5,-0.188344,-1.29127
1,2021-12-01,Jendouba,14174.4,12,2021,16380.6,-0.134679,-0.945883
1,2022-01-01,Jendouba,14378.9,1,2022,16040.5,-0.103584,-0.745753
1,2022-02-01,Jendouba,13715.6,2,2022,16491.7,-0.168333,-1.16248
1,2022-03-01,Jendouba,12950.4,3,2022,15988.7,-0.190025,-1.3021
1,2022-04-01,Jendouba,15764.2,4,2022,15831.1,-0.00422623,-0.106275
1,2022-05-01,Jendouba,17025.1,5,2022,16275.7,0.0460456,0.21728
1,2022-06-01,Jendouba,18017.3,6,2022,18603.5,-0.0315121,-0.281889
1,2022-07-01,Jendouba,11261.2,7,2022,16965.9,-0.336242,-2.24316
1,2022-08-01,Jendouba,13751.8,8,2022,16110.5,-0.146406,-1.02136
1,2022-09-01,Jendouba,14298.4,9,2022,15125.7,-0.0546927,-0.431082
1,2022-10-01,Jendouba,15695.2,10,2022,16935.3,-0.0732275,-0.550374
1,2022-11-01,Jendouba,15678,11,2022,17485.8,-0.103388,-0.744488
1,2022-12-01,Jendouba,16210.8,12,2022,15701.8,0.0324196,0.129581
1,2023-01-01,Jendouba,15095.6,1,2023,15801.6,-0.0446819,-0.366652
1,2023-02-01,Jendouba,16841.9,2,2023,15449.6,0.0901152,0.500915
1,2023-03-01,Jendouba,16146.1,3,2023,14923.5,0.0819258,0.448208
1,2023-04-01,Jendouba,16440.4,4,2023,15605.7,0.0534892,0.265187
1,2023-05-01,Jendouba,18044.4,5,2023,15935.9,0.132311,0.772492
1,2023-06-01,Jendouba,19012.2,6,2023,18271.8,0.0405165,0.181693
1,2023-07-01,Jendouba,17374.3,7,2023,14928.2,0.163861,0.975552
1,2023-08-01,Jendouba,15402.8,8,2023,15560.2,-0.010115,-0.144176
1,2023-09-01,Jendouba,15651.8,9,2023,14674.6,0.0665943,0.349533
1,2023-10-01,Jendouba,18483.7,10,2023,16005.8,0.15481,0.917295
1,2023-11-01,Jendouba,18640.1,11,2023,16498.4,0.12981,0.756392
1,2023-12-01,Jendouba,14900.5,12,2023,16138.5,-0.0767128,-0.572805
1,2024-01-01,Jendouba,19201.9,1,2024,14432.8,0.330437,2.04765
1,2024-02-01,Jendouba,16136.5,2,2024,15684.8,0.0287984,0.106275
1,2024-03-01,Jendouba,18278.8,3,2024,14212.6,0.286099,1.76229
1,2024-04-01,Jendouba,17224.9,4,2024,15344.2,0.122567,0.709781
1,2024-05-01,Jendouba,15364.6,5,2024,16829.2,-0.0870289,-0.639201
1,2024-06-04,Jendouba,18924.5,6,2024,18301.1,0.0340676,0.140188
1,2024-07-01,Jendouba,17582,7,2024,14858.9,0.183261,1.10041
1,2024-08-01,Jendouba,17516.5,8,2024,14855.6,0.179118,1.07375
1,2024-09-01,Jendouba,15523.5,9,2024,14717.3,0.0547806,0.273498
1,2024-10-01,Jendouba,18323.5,10,2024,16059.2,0.140995,0.828385
1,2024-11-01,Jendouba,19308.5,11,2024,16275.6,0.186347,1.12027
1,2024-12-01,Jendouba,18030.4,12,2024,15095.3,0.194439,1.17235
1,2021-01-01,Kairouan,30405.7,1,2021,34513.5,-0.119019,-0.799026
1,2021-02-01,Kairouan,32823.2,2,2021,35051.2,-0.063562,-0.38346
1,2021-03-01,Kairouan,27478.5,3,2021,32744.3,-0.160816,-1.11223
1,2021-04-01,Kairouan,28096,4,2021,33862,-0.170279,-1.18313
1,2021-05-01,Kairouan,30855.2,5,2021,32911.2,-0.0624726,-0.375296
1,2021-06-01,Kairouan,36501.3,6,2021,39002.6,-0.0641327,-0.387736
1,2021-07-01,Kairouan,30275.5,7,2021,29278.9,0.0340402,0.347914
1,2021-08-01,Kairouan,30321.8,8,2021,29551.7,0.02606,0.288115
1,2021-09-01,Kairouan,27379.3,9,2021,30514.5,-0.102744,-0.677066
1,2021-10-01,Kairouan,29807.4,10,2021,35791.3,-0.16719,-1.15999
1,2021-11-01,Kairouan,30323.1,11,2021,37331.1,-0.187724,-1.31386
1,2021-12-01,Kairouan,34051.1,12,2021,35486.5,-0.0404484,-0.21026
1,2022-01-01,Kairouan,28549.1,1,2022,35132.4,-0.187386,-1.31133
1,2022-02-01,Kairouan,30883.1,2,2022,35697.9,-0.134877,-0.917854
1,2022-03-01,Kairouan,27650.4,3,2022,32687,-0.154088,-1.06181
1,2022-04-01,Kairouan,31977.7,4,2022,32568.1,-0.018127,-0.0429967
1,2022-05-01,Kairouan,32619.5,5,2022,32323.1,0.00916804,0.161537
1,2022-06-01,Kairouan,37093.5,6,2022,38805.2,-0.0441095,-0.237694
1,2022-07-01,Kairouan,22686.7,7,2022,31808.5,-0.286771,-2.05606
1,2022-08-01,Kairouan,24808.7,8,2022,31389.4,-0.209647,-1.47814
1,2022-09-01,Kairouan,28028.3,9,2022,30298.1,-0.0749151,-0.468534
1,2022-10-01,Kairouan,33163.4,10,2022,34672.6,-0.0435266,-0.233326
1,2022-11-01,Kairouan,33341.4,11,2022,36325,-0.082137,-0.52265
1,2022-12-01,Kairouan,33425.6,12,2022,35695,-0.0635785,-0.383583
1,2023-01-01,Kairouan,33093.6,1,2023,33617.5,-0.0155856,-0.0239531
1,2023-02-01,Kairouan,36673.3,2,2023,33767.8,0.0860451,0.737609
1,2023-03-01,Kairouan,32488.5,3,2023,31074.3,0.0455092,0.433856
1,2023-04-01,Kairouan,33734.9,4,2023,31982.4,0.0547988,0.503467
1,2023-05-01,Kairouan,33940.9,5,2023,31882.7,0.0645557,0.576579
1,2023-06-01,Kairouan,40308.6,6,2023,37733.5,0.0682425,0.604206
1,2023-07-01,Kairouan,31207,7,2023,28968.4,0.0772783,0.671915
1,2023-08-01,Kairouan,29178,8,2023,29932.9,-0.0252199,-0.0961466
1,2023-09-01,Kairouan,31191.6,9,2023,29243.7,0.0666092,0.591967
1,2023-10-01,Kairouan,37081.1,10,2023,33366.7,0.11132,0.927002
1,2023-11-01,Kairouan,38885.3,11,2023,34477,0.12786,1.05094
1,2023-12-01,Kairouan,33068.9,12,2023,35813.9,-0.076646,-0.481504
1,2024-01-01,Kairouan,41897.8,1,2024,30682.8,0.365516,2.8318
1,2024-02-01,Kairouan,37597.1,2,2024,33459.9,0.123646,1.01937
1,2024-03-01,Kairouan,38094.1,3,2024,29205.8,0.304335,2.37334
1,2024-04-01,Kairouan,35873.3,4,2024,31269.6,0.147228,1.19608
1,2024-05-01,Kairouan,32173.3,5,2024,32471.8,-0.00919255,0.0239531
1,2024-06-04,Kairouan,39605.8,6,2024,37967.8,0.0431415,0.416114
1,2024-07-01,Kairouan,33942.9,7,2024,28056.4,0.209808,1.66502
1,2024-08-01,Kairouan,34668.3,8,2024,28102.8,0.233624,1.84348
1,2024-09-01,Kairouan,32323.5,9,2024,28866.4,0.119761,0.990254
1,2024-10-01,Kairouan,37129.4,10,2024,33350.6,0.113303,0.941866
1,2024-11-01,Kairouan,39766.6,11,2024,34183.3,0.163336,1.31678
1,2024-12-01,Kairouan,39965,12,2024,33515.2,0.192444,1.5349
1,2021-01-01,Kasserine,29032.9,1,2021,33343.7,-0.129283,-0.827969
1,2021-02-01,Kasserine,32475.9,2,2021,33657.2,-0.0350968,-0.162137
1,2021-03-01,Kasserine,25279.7,3,2021,30577.5,-0.173257,-1.13883
1,2021-04-01,Kasserine,27165.7,4,2021,32780.8,-0.171293,-1.12495
1,2021-05-01,Kasserine,28647.6,5,2021,31459.4,-0.0893783,-0.54587
1,2021-06-01,Kasserine,36842,6,2021,37648.5,-0.0214223,-0.0654687
1,2021-07-01,Kasserine,31361.3,7,2021,27008.5,0.161165,1.22529
1,2021-08-01,Kasserine,28910.2,8,2021,27483.5,0.0519099,0.452938
1,2021-09-01,Kasserine,26711,9,2021,29480.7,-0.0939509,-0.578194
1,2021-10-01,Kasserine,29657.8,10,2021,35022.5,-0.153181,-0.996906
1,2021-11-01,Kasserine,30480.7,11,2021,36802.2,-0.17177,-1.12832
1,2021-12-01,Kasserine,34003.4,12,2021,34102.8,-0.00291477,0.0653667
1,2022-01-01,Kasserine,29245.3,1,2022,33272.8,-0.121045,-0.769732
1,2022-02-01,Kasserine,30020.8,2,2022,34475.6,-0.129217,-0.827497
1,2022-03-01,Kasserine,26874.4,3,2022,30045.9,-0.105556,-0.660232
1,2022-04-01,Kasserine,33134.2,4,2022,30791.3,0.0760901,0.623875
1,2022-05-01,Kasserine,32512.8,5,2022,30171,0.077619,0.634683
1,2022-06-01,Kasserine,36387.9,6,2022,37799.9,-0.0373536,-0.178091
1,2022-07-01,Kasserine,22471.3,7,2022,29971.8,-0.250251,-1.68313
1,2022-08-01,Kasserine,23565,8,2022,29265.2,-0.194778,-1.29097
1,2022-09-01,Kasserine,28044.3,9,2022,29036.3,-0.0341662,-0.155559
1,2022-10-01,Kasserine,32539.2,10,2022,34062,-0.0447066,-0.230072
1,2022-11-01,Kasserine,33106,11,2022,35927.1,-0.0785207,-0.469114
1,2022-12-01,Kasserine,33527.8,12,2022,34261.3,-0.0214079,-0.0653667
1,2023-01-01,Kasserine,31445.8,1,2023,32539.3,-0.0336069,-0.151605
1,2023-02-01,Kasserine,36149.8,2,2023,32432.5,0.114615,0.896217
1,2023-03-01,Kasserine,31027.5,3,2023,28661.5,0.0825472,0.669522
1,2023-04-01,Kasserine,32722.4,4,2023,30928.5,0.0580014,0.496001
1,2023-05-01,Kasserine,33554.3,5,2023,29823.8,0.125083,0.970219
1,2023-06-01,Kasserine,39756.2,6,2023,36677.1,0.0839529,0.679459
1,2023-07-01,Kasserine,28676.7,7,2023,27903.3,0.0277166,0.281909
1,2023-08-01,Kasserine,26613.5,8,2023,28249.1,-0.0578971,-0.32332
1,2023-09-01,Kasserine,29754.7,9,2023,28466.2,0.0452667,0.405976
1,2023-10-01,Kasserine,36334.3,10,2023,32797,0.107854,0.848426
1,2023-11-01,Kasserine,38687,11,2023,34066.7,0.135625,1.04474
1,2023-12-01,Kasserine,30418.2,12,2023,35297.8,-0.138242,-0.891305
1,2024-01-01,Kasserine,39339.8,1,2024,29908,0.315362,2.31536
1,2024-02-01,Kasserine,34801,2,2024,32882.2,0.0583546,0.498497
1,2024-03-01,Kasserine,33830.5,3,2024,27727.2,0.220121,1.64207
1,2024-04-01,Kasserine,32485.7,4,2024,31007.4,0.0476756,0.423005
1,2024-05-01,Kasserine,28311.1,5,2024,31571.6,-0.103273,-0.644097
1,2024-06-04,Kasserine,36801.4,6,2024,37662,-0.0228524,-0.0755783
1,2024-07-01,Kasserine,29877.4,7,2024,27503.1,0.0863272,0.696244
1,2024-08-01,Kasserine,32272,8,2024,26362.9,0.224144,1.67051
1,2024-09-01,Kasserine,30643.2,9,2024,28170,0.0877967,0.706633
1,2024-10-01,Kasserine,36194,10,2024,32843.8,0.102006,0.807083
1,2024-11-01,Kasserine,38613.5,11,2024,34091.2,0.132651,1.02372
1,2024-12-01,Kasserine,38362.3,12,2024,32649.8,0.174964,1.32284
1,2021-01-01,Kébili,50604.7,1,2021,60414.2,-0.162371,-0.849657
1,2021-02-01,Kébili,53593.6,2,2021,60271.6,-0.110798,-0.590809
1,2021-03-01,Kébili,45291.8,3,2021,56127.3,-0.193053,-1.00366
1,2021-04-01,Kébili,41626.5,4,2021,57408.9,-0.274913,-1.41452
1,2021-05-01,Kébili,46941.4,5,2021,56722.7,-0.172442,-0.900207
1,2021-06-01,Kébili,58189.3,6,2021,68482.1,-0.1503,-0.789073
1,2021-07-01,Kébili,49689.7,7,2021,48756.7,0.0191356,0.0613474
1,2021-08-01,Kébili,52470.1,8,2021,48809.4,0.0750004,0.34174
1,2021-09-01,Kébili,44723.8,9,2021,53603.6,-0.165656,-0.866148
1,2021-10-01,Kébili,52143.6,10,2021,64553.7,-0.192243,-0.999591
1,2021-11-01,Kébili,51106.1,11,2021,69749.9,-0.267295,-1.37629
1,2021-12-01,Kébili,61121.7,12,2021,61969.8,-0.0136863,-0.10339
0.999981,2022-01-01,Kébili,51422.7,1,2022,60141.6,-0.144972,-0.762331
1,2022-02-01,Kébili,49972.2,2,2022,61478.7,-0.187163,-0.97409
1,2022-03-01,Kébili,52392.4,3,2022,53760.5,-0.0254488,-0.162427
1,2022-04-01,Kébili,59804.4,4,2022,51349.6,0.164653,0.791719
1,2022-05-01,Kébili,57660.5,5,2022,53149.7,0.0848696,0.391275
1,2022-06-01,Kébili,66246.7,6,2022,65796.3,0.00684596,-0.000335809
1,2022-07-01,Kébili,36227.1,7,2022,53244.2,-0.319605,-1.63884
1,2022-08-01,Kébili,39171.8,8,2022,53242.1,-0.26427,-1.3611
1,2022-09-01,Kébili,52239.4,9,2022,51098.4,0.0223285,0.0773729
1,2022-10-01,Kébili,59103.2,10,2022,62233.8,-0.0503032,-0.287175
1,2022-11-01,Kébili,61474.6,11,2022,66293.8,-0.0726946,-0.399561
1,2022-12-01,Kébili,57470.9,12,2022,63186.7,-0.0904584,-0.488719
1,2023-01-01,Kébili,57109.3,1,2023,58246.1,-0.0195161,-0.13265
1,2023-02-01,Kébili,66501.8,2,2023,55968.9,0.188194,0.909872
1,2023-03-01,Kébili,52601.4,3,2023,53690.8,-0.0202893,-0.136531
1,2023-04-01,Kébili,57770.5,4,2023,52027.6,0.110382,0.519326
1,2023-05-01,Kébili,62695.2,5,2023,51471.5,0.218057,1.05976
1,2023-06-01,Kébili,72946.3,6,2023,63563.1,0.14762,0.706229
1,2023-07-01,Kébili,54731,7,2023,47076.3,0.162603,0.781428
1,2023-08-01,Kébili,46309.5,8,2023,50862.9,-0.0895225,-0.484022
1,2023-09-01,Kébili,54077.8,9,2023,50485.6,0.0711524,0.322427
1,2023-10-01,Kébili,68453.8,10,2023,59116.9,0.157938,0.758017
1,2023-11-01,Kébili,71109.3,11,2023,63082.2,0.127247,0.603975
1,2023-12-01,Kébili,57157.9,12,2023,63291.1,-0.0969038,-0.52107
1,2024-01-01,Kébili,72710.7,1,2024,53045.6,0.370721,1.826
1,2024-02-01,Kébili,64340.8,2,2024,56689.2,0.134973,0.642753
1,2024-03-01,Kébili,63388.2,3,2024,50095.2,0.265356,1.29716
1,2024-04-01,Kébili,54651.8,4,2024,53067.1,0.0298612,0.115181
1,2024-05-01,Kébili,49812.6,5,2024,55765.7,-0.106752,-0.570499
1,2024-06-04,Kébili,66253.3,6,2024,65794.1,0.00697978,0.000335809
1,2024-07-01,Kébili,55312,7,2024,46882.6,0.179798,0.867733
1,2024-08-01,Kébili,60946.7,8,2024,45983.8,0.325395,1.59851
1,2024-09-01,Kébili,54493.7,9,2024,50347,0.0823616,0.378687
1,2024-10-01,Kébili,66103.9,10,2024,59900.2,0.103568,0.485124
1,2024-11-01,Kébili,76665.9,11,2024,61230,0.252098,1.23062
1,2024-12-01,Kébili,71280.6,12,2024,58583.5,0.216734,1.05312
1,2021-01-01,Mahdia,19113.2,1,2021,23360.7,-0.181826,-1.20893
1,2021-02-01,Mahdia,19236.5,2,2021,23105.7,-0.167458,-1.11813
1,2021-03-01,Mahdia,17817.6,3,2021,22170.2,-0.196325,-1.30057
1,2021-04-01,Mahdia,17208.7,4,2021,23158,-0.256898,-1.68339
1,2021-05-01,Mahdia,19673.2,5,2021,21174.4,-0.0708989,-0.507875
1,2021-06-01,Mahdia,22106.5,6,2021,25404.1,-0.129803,-0.88015
1,2021-07-01,Mahdia,19019.9,7,2021,20695.6,-0.0809675,-0.571508
1,2021-08-01,Mahdia,18333.7,8,2021,21955.8,-0.164974,-1.10243
1,2021-09-01,Mahdia,17436.9,9,2021,21170,-0.17634,-1.17426
1,2021-10-01,Mahdia,18831.6,10,2021,23752.9,-0.207186,-1.36921
1,2021-11-01,Mahdia,19133.6,11,2021,24199.9,-0.209353,-1.3829
1,2021-12-01,Mahdia,22332.7,12,2021,22429.9,-0.00433393,-0.0871853
1,2022-01-01,Mahdia,19501,1,2022,23231.5,-0.160578,-1.07465
1,2022-02-01,Mahdia,21183.7,2,2022,22456.6,-0.0566859,-0.418049
1,2022-03-01,Mahdia,18962,3,2022,21788.7,-0.129735,-0.87972
1,2022-04-01,Mahdia,21065.7,4,2022,21872.3,-0.0368806,-0.29288
1,2022-05-01,Mahdia,21529.2,5,2022,20555.7,0.0473588,0.239512
1,2022-06-01,Mahdia,24382.5,6,2022,24645.4,-0.0106685,-0.12722
1,2022-07-01,Mahdia,17612.5,7,2022,21164.7,-0.167833,-1.1205
1,2022-08-01,Mahdia,19314.6,8,2022,21628.8,-0.106994,-0.735997
1,2022-09-01,Mahdia,20176.2,9,2022,20256.9,-0.0039875,-0.0849959
1,2022-10-01,Mahdia,22907.4,10,2022,22394.3,0.02291,0.0849959
1,2022-11-01,Mahdia,22283.2,11,2022,23150.1,-0.0374472,-0.296461
1,2022-12-01,Mahdia,22295.5,12,2022,22442.3,-0.00653996,-0.101127
0.999987,2023-01-01,Mahdia,24059.3,1,2023,21712,0.108109,0.623456
1,2023-02-01,Mahdia,23566.2,2,2023,21662.5,0.0878798,0.495605
1,2023-03-01,Mahdia,22907.4,3,2023,20473.6,0.118877,0.691505
1,2023-04-01,Mahdia,23610.3,4,2023,21024.1,0.123009,0.717621
1,2023-05-01,Mahdia,20287.8,5,2023,20969.6,-0.0325108,-0.265263
1,2023-06-01,Mahdia,26231.2,6,2023,24029.2,0.091637,0.51935
1,2023-07-01,Mahdia,22452.1,7,2023,19551.5,0.14836,0.87784
1,2023-08-01,Mahdia,22113.9,8,2023,20695.7,0.0685259,0.373288
1,2023-09-01,Mahdia,21283.5,9,2023,19887.8,0.0701784,0.383732
1,2023-10-01,Mahdia,24309.6,10,2023,21926.9,0.108668,0.626987
1,2023-11-01,Mahdia,25473.4,11,2023,22086.7,0.153338,0.909297
1,2023-12-01,Mahdia,21886.6,12,2023,22578.6,-0.0306506,-0.253506
1,2024-01-01,Mahdia,26521.9,1,2024,20891.2,0.269529,1.64363
1,2024-02-01,Mahdia,24567.3,2,2024,21328.8,0.151837,0.899816
1,2024-03-01,Mahdia,24641.2,3,2024,19895.7,0.238519,1.44764
1,2024-04-01,Mahdia,24798,4,2024,20628.2,0.202138,1.21772
1,2024-05-01,Mahdia,21706.2,5,2024,20496.7,0.0590086,0.313139
1,2024-06-04,Mahdia,25598.6,6,2024,24240.1,0.0560435,0.294399
1,2024-07-01,Mahdia,22022,7,2024,19694.9,0.118159,0.68697
1,2024-08-01,Mahdia,24438.8,8,2024,19920.7,0.226804,1.37361
1,2024-09-01,Mahdia,22050.4,9,2024,19632.2,0.123176,0.718673
1,2024-10-01,Mahdia,24041.7,10,2024,22016.2,0.091999,0.521638
1,2024-11-01,Mahdia,24843.2,11,2024,22296.7,0.11421,0.662011
1,2024-12-01,Mahdia,23107.6,12,2024,22171.6,0.0422175,0.207019
1,2021-01-01,Manouba,16689.5,1,2021,17342.4,-0.0376499,-0.329382
1,2021-02-01,Manouba,18671,2,2021,18759,-0.00468933,0.00560663
1,2021-03-01,Manouba,16203.6,3,2021,18619.7,-0.129757,-1.2655
1,2021-04-01,Manouba,17417.3,4,2021,19062.5,-0.0863049,-0.823878
1,2021-05-01,Manouba,18674.7,5,2021,18489.9,0.00999476,0.154846
1,2021-06-01,Manouba,19803.2,6,2021,19918.5,-0.00579263,-0.00560663
1,2021-07-01,Manouba,19068.8,7,2021,18177.8,0.0490155,0.551426
1,2021-08-01,Manouba,16440.1,8,2021,17912.1,-0.082179,-0.781944
1,2021-09-01,Manouba,17294.1,9,2021,17526.6,-0.0132661,-0.0815617
1,2021-10-01,Manouba,16117.1,10,2021,19512.6,-0.174018,-1.71534
1,2021-11-01,Manouba,16793.3,11,2021,19361.8,-0.132658,-1.29498
